psnr,ssim,subject
25.619781729289635,0.9498733093568718,CINE_TWIX_RT_cine_Twix_cine_RT_Freebreathing_lotsofartifacts_1stoneisactuallyBH_meas_MID00181_FID54118_FB_cineRT_sax_F4_12sh9ph_bw2Gp0_R
28.261394022478363,0.9686179515573339,CINE_TWIX_RT_cine_Twix_cine_RT_Freebreathing_lotsofartifacts_1stoneisactuallyBH_meas_MID00182_FID54119_FB_cineRT_sax_F6_12sh9ph_bw2Gp0_R
18.140113156363125,0.8890543539824491,CINE_TWIX_RT_cine_Twix_cine_RT_Freebreathing_lotsofartifacts_1stoneisactuallyBH_meas_MID00183_FID54120_FB_cineRT_sax_F10_12sh9ph_bw2Gp0_R
23.17844412718797,0.9200723732882382,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00173_FID54110_cineSeg_AOR_F4_bw2Gp0
27.869479423530194,0.9598211543102805,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00174_FID54111_cineSeg_AOR_F6_bw2Gp0
25.927225761583298,0.9289333426319311,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00175_FID54112_cineSeg_AOR_F10_bw2Gp0
28.392313159386003,0.9567738917805065,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00176_FID54113_cineSeg_AOR_F13_bw2Gp0
24.842626511155093,0.9251308068990991,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00208_FID54145_C_cineSeg_AOR_F4_bw2Gp0
23.59369368600441,0.9199539087404485,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00209_FID54146_C_cineSeg_AOR_F6_bw2Gp0
22.43012499557062,0.9175738270705043,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00210_FID54147_C_cineSeg_AOR_F10_bw2Gp0
30.97727652077149,0.9676741017354369,CINE_TWIX_Seg_cine_Twix_Aorta_seg_cine_meas_MID00211_FID54148_C_cineSeg_AOR_F13_bw2Gp0
21.170873563740198,0.9455959621946444,CINE_Twix_RT_CINE_twix_Contrast_meas_MID00115_FID45827_C_cineRT_sax_F4_12sh12ph_bw2Gp0
29.40510703389948,0.9766515453564488,CINE_Twix_RT_CINE_twix_Contrast_meas_MID00116_FID45828_C_cineRT_sax_F6_12sh12ph_bw2Gp0
21.9964342982233,0.9435533003013844,CINE_Twix_RT_CINE_twix_Contrast_meas_MID00117_FID45829_C_cineRT_sax_F10_12sh12ph_bw2Gp0
26.21938181856773,0.9581822737776367,CINE_Twix_RT_CINE_twix_Contrast_meas_MID00122_FID45834_C_cineRT_sax_F21_12sh12ph_bw2Gp0
29.402050651591868,0.9671511015447615,CINE_Twix_RT_CINE_twix_Contrast_meas_MID00126_FID45838_C_cineRT_sax_F13_12sh12ph(use)_bw2Gp0
24.158493199285896,0.95171279728063,CINE_Twix_RT_CINE_twix_Contrast_meas_MID00127_FID45839_C_cineRT_sax_F17_12sh12ph(use)_bw2Gp0
23.166962656718336,0.9408414614915689,CINE_Twix_RT_CINE_twix_Native_meas_MID00092_FID45804_cineRT_sax_F4_12sh12ph_bw2Gp0
29.550408556985015,0.97640457841119,CINE_Twix_RT_CINE_twix_Native_meas_MID00093_FID45805_cineRT_sax_F6_12sh12ph_bw2Gp0
22.521320925604115,0.9394940647827238,CINE_Twix_RT_CINE_twix_Native_meas_MID00094_FID45806_cineRT_sax_F10_12sh12ph_bw2Gp0
30.862275255676682,0.9776958343355227,CINE_Twix_RT_CINE_twix_Native_meas_MID00095_FID45807_cineRT_sax_F13_12sh12ph_bw2Gp0
27.15873721752097,0.9558624201387307,CINE_Twix_RT_CINE_twix_Native_meas_MID00096_FID45808_cineRT_sax_F17_12sh12ph_bw2Gp0
