psnr,ssim,subject
40.76527379676892,0.9891944480845962,Center003_UIH_30T_umr880_P022_lge_sax
46.42394610107224,0.9974459219394068,Center003_UIH_30T_umr880_P023_cine_lax_2ch
48.46777837260817,0.9980287093505513,Center003_UIH_30T_umr880_P023_cine_lax_3ch
44.02835314150828,0.9972630285715495,Center003_UIH_30T_umr880_P023_cine_ot
42.69035048230279,0.9911748555503197,Center005_Siemens_30T_Vida_P002_T1w
38.872618638033174,0.971232368298209,Center005_Siemens_30T_Vida_P002_lge_lax
,,Center005_Siemens_30T_Vida_P003_T1map
41.3330777119742,0.9917618100255883,Center005_Siemens_30T_Vida_P003_T2map
45.90363964877441,0.9952556396615903,Center005_Siemens_30T_Vida_P004_cine_lax
33.56722370477066,0.9766292247014264,Center005_Siemens_30T_Vida_P007_T2map
46.041059345027975,0.9947096643414725,Center005_Siemens_30T_Vida_P008_cine_lax
49.19060221286136,0.9985631983428633,Center005_Siemens_30T_Vida_P008_cine_sax
40.468733238107205,0.9854645993478302,Center005_Siemens_30T_Vida_P008_lge_sax
43.037052045857784,0.9943875404626518,Center005_Siemens_30T_Vida_P009_T2map
39.51737544299475,0.9878806036624711,Center005_Siemens_30T_Vida_P009_cine_sax
36.62452568424634,0.9865831135214375,Center005_Siemens_30T_Vida_P010_T2map
41.461261168277815,0.9880637216711349,Center005_Siemens_30T_Vida_P010_lge_lax
42.940397656341716,0.9915716179055762,Center005_Siemens_30T_Vida_P011_lge_sax
41.64707978913814,0.9911376393344451,Center005_UIH_15T_umr670_P001_T1map
38.947237485783724,0.9905159641011052,Center005_UIH_15T_umr670_P001_T1mappost
36.24897842793484,0.9865032065724553,Center005_UIH_15T_umr670_P001_lge_sax
41.67550510438487,0.9884906512955844,Center005_UIH_15T_umr670_P003_T2w
35.32422734068198,0.9773318597852836,Center005_UIH_15T_umr670_P004_lge_lax_4ch
44.7191467061441,0.9931541151056739,Center005_UIH_15T_umr670_P005_T1mappost
44.28946150951012,0.99448324376536,Center005_UIH_15T_umr670_P005_cine_lax_2ch
45.01953177140086,0.9967056971538226,Center005_UIH_15T_umr670_P005_lge_sax
41.641424301556974,0.9875327707546525,Center005_UIH_15T_umr670_P005_perfusion
43.26378162678913,0.9933931014806624,Center005_UIH_15T_umr670_P006_T1mappost
40.39804154659525,0.9894677943251398,Center005_UIH_15T_umr670_P007_T1map
41.265263437010816,0.9881268599422758,Center005_UIH_15T_umr670_P008_T1mappost
44.35383672618844,0.9921532294819592,Center005_UIH_15T_umr670_P010_T2map
39.39393846480807,0.9914351020664597,Center005_UIH_15T_umr670_P013_T1map
45.84025932397852,0.9966536001203009,Center005_UIH_15T_umr670_P013_cine_lax_2ch
41.604882220302414,0.9887007834942493,Center005_UIH_15T_umr670_P014_T1mappost
42.93635400940457,0.9917100534541917,Center005_UIH_15T_umr670_P014_cine_lax_2ch
39.20718797121667,0.9816866389613241,Center005_UIH_15T_umr670_P015_T1map
43.450314720509425,0.9924895527758827,Center005_UIH_15T_umr670_P015_cine_lax_2ch
34.19336765820559,0.9738393793866735,Center005_UIH_15T_umr670_P015_lge_lax_4ch
43.30779338706935,0.9948456626070417,Center005_UIH_15T_umr670_P016_T1map
34.585729047139,0.982717471279059,Center005_UIH_15T_umr670_P016_lge_lax_2ch
46.744219567546125,0.9979111515933939,Center005_UIH_15T_umr670_P017_perfusion
40.26598955753414,0.9913441735895253,Center005_UIH_15T_umr670_P019_cine_lax_2ch
38.36044075705576,0.9864733143603219,Center005_UIH_15T_umr670_P020_lge_lax_4ch
44.670160350716095,0.996191395881379,Center005_UIH_15T_umr670_P021_T2map
41.8643695557874,0.9935619658694739,Center005_UIH_15T_umr670_P023_T1map
49.03128794127366,0.9979630853739099,Center005_UIH_15T_umr670_P023_T1w
40.00238551470175,0.9943768559550087,Center005_UIH_15T_umr670_P023_T2map
39.63092688183777,0.9863995426140668,Center005_UIH_15T_umr670_P024_T1map
37.26977688808479,0.9884386133906451,Center005_UIH_15T_umr670_P024_lge_lax_2ch
36.849004308437365,0.9899849213104506,Center005_UIH_15T_umr670_P024_lge_sax
,,Center005_UIH_15T_umr670_P027_T1w
51.50045067015153,0.9982462180296583,Center005_UIH_15T_umr670_P027_cine_lax_2ch
38.21669496573467,0.990434170404571,Center005_UIH_15T_umr670_P027_cine_ot
43.91721031035067,0.9936314163239104,Center005_UIH_15T_umr670_P027_perfusion
,,Center006_Siemens_30T_Prisma_P001_lge_sax
41.7855351607597,0.9880841635271058,Center006_Siemens_30T_Prisma_P004_cine_lax
46.704539176631485,0.9960891962256337,Center006_Siemens_30T_Prisma_P004_lge_sax
28.374028399938435,0.9716108250737346,Center006_Siemens_30T_Prisma_P008_T2map
28.718303853642663,0.9760130625640514,Center006_Siemens_30T_Prisma_P011_T2map
47.29752835688185,0.997369127753517,Center006_Siemens_30T_Prisma_P011_cine_sax
40.10028029952711,0.9900018510245474,Center006_Siemens_30T_Prisma_P011_flow2d
39.45601880161549,0.9909814801340544,Center006_Siemens_30T_Prisma_P014_cine_sax
